testype	name1	name2	ceiling1	floor1	ceiling2	floor2	meandate1	meandate2	acc1	acc2	alienacc1	alienacc2	spearman	spear1on2	spear2on1	loss	loss1on2	loss2on1
crossBA	Christian_randomB	SubjSFAmerican_randomA					1972.975	1982.785	0.82	0.9	0.55	0.55	0.344227070664	0.420351405162	0.268102736165	0.31	0.35	0.27
crossAB	Humor_randomA	SubjFantasy_randomB					1990.17	1983.5	0.825	0.885	0.47	0.475	-0.121653700641	-0.235679562653	-0.00762783862801	0.3825	0.41	0.355
self2	SubjSFAmerican_randomA	SubjSFAmerican_randomB					1982.785	1981.345	0.9	0.92	0.885	0.945	1.37977533051	1.38713092113	1.37241973989	-0.005	-0.025	0.015
self1	Humor_randomA	Humor_randomB					1990.17	1989.82	0.825	0.815	0.875	0.88	1.33497624849	1.33336662748	1.33658586949	-0.0575	-0.065	-0.05
crossAB	Christian_randomA	SubjFantasy_randomB					1972.54	1983.5	0.87	0.885	0.56	0.56	0.301881043981	0.540413401556	0.0633486864053	0.3175	0.325	0.31
crossBA	Humor_randomB	SubjFantasy_randomA					1989.82	1983.555	0.815	0.84	0.54	0.475	-0.0225378991885	-0.151202586407	0.10612678803	0.32	0.365	0.275
self1	Christian_randomA	Christian_randomB					1972.54	1972.975	0.87	0.82	0.945	0.92	1.2218355415	1.14149792001	1.30217316299	-0.0875	-0.1	-0.075
self2	SubjFantasy_randomA	SubjFantasy_randomB					1983.555	1983.5	0.84	0.885	0.885	0.945	1.38533890171	1.40085648128	1.36982132215	-0.0525	-0.06	-0.045
crossBA	Christian_randomB	SubjFantasy_randomA					1972.975	1983.555	0.82	0.84	0.515	0.5	-0.0767223539865	0.114696679793	-0.268141387766	0.3225	0.34	0.305
self2	SubjFantasy_randomA	SubjFantasy_randomB					1983.555	1983.5	0.84	0.885	0.885	0.945	1.38533890171	1.40085648128	1.36982132215	-0.0525	-0.06	-0.045
crossAB	SF_randomA	Historical_randomB					1987.39	1985.725	0.885	0.765	0.51	0.46	0.0392427982179	0.0475239328962	0.0309616635397	0.34	0.305	0.375
crossAB	Juvenile_randomA	Western_randomB					1892.295	1967.605	0.81	0.895	0.54	0.535	0.353853797469	0.444536214687	0.263171380252	0.315	0.36	0.27
self1	SF_randomA	SF_randomB					1987.39	1987.275	0.885	0.9	0.935	0.94	1.88016709537	1.86682414498	1.89351004576	-0.045	-0.04	-0.05
self1	Juvenile_randomA	Juvenile_randomB					1892.295	1892.49	0.81	0.81	0.87	0.91	1.18767191376	1.17019167943	1.2051521481	-0.08	-0.1	-0.06
crossBA	SF_randomB	Historical_randomA					1987.275	1985.69	0.9	0.76	0.35	0.455	-0.306574605099	-0.185826925193	-0.427322285004	0.4275	0.305	0.55
crossBA	Juvenile_randomB	Western_randomA					1892.49	1967.53	0.81	0.895	0.555	0.625	0.370234235028	0.548516436362	0.191952033694	0.2625	0.27	0.255
self2	Historical_randomA	Historical_randomB					1985.69	1985.725	0.76	0.765	0.86	0.83	1.06525156132	0.948929396276	1.18157372636	-0.0825	-0.065	-0.1
self2	Western_randomA	Western_randomB					1967.53	1967.605	0.895	0.895	0.925	0.95	1.70650913857	1.71768309724	1.69533517991	-0.0425	-0.055	-0.03
crossAB	SF_randomA	SubjDetective_randomB					1987.39	1978.355	0.885	0.915	0.535	0.485	0.26628053324	0.308797764355	0.223763302124	0.39	0.43	0.35
crossAB	Juvenile-Not-SubjJuvenile_randomA	SubjJuvenile-Not-Juvenile_randomB					1892.54	1910.59	0.795	0.805	0.7	0.815	1.13294260049	1.10550874168	1.1603764593	0.0425	-0.01	0.095
self1	SF_randomA	SF_randomB					1987.39	1987.275	0.885	0.9	0.935	0.94	1.88016709537	1.86682414498	1.89351004576	-0.045	-0.04	-0.05
self1	Juvenile-Not-SubjJuvenile_randomA	Juvenile-Not-SubjJuvenile_randomB					1892.54	1892.645	0.795	0.77	0.855	0.875	1.12320269047	1.11826526656	1.12814011438	-0.0825	-0.105	-0.06
crossBA	Juvenile-Not-SubjJuvenile_randomB	SubjJuvenile-Not-Juvenile_randomA					1892.645	1910.7323232323233	0.77	0.833333333333	0.735	0.792929292929	1.370742051	1.38741899905	1.35406510295	0.037702020202	0.040404040404	0.035
crossBA	SF_randomB	SubjDetective_randomA					1987.275	1978.085	0.9	0.875	0.52	0.505	0.23709960279	0.286017766162	0.188181439417	0.375	0.37	0.38
self2	SubjJuvenile-Not-Juvenile_randomA	SubjJuvenile-Not-Juvenile_randomB					1910.7323232323233	1910.59	0.833333333333	0.805	0.868686868687	0.885	1.44473290903	1.35607843722	1.53338738084	-0.0576767676768	-0.08	-0.0353535353535
self2	SubjDetective_randomA	SubjDetective_randomB					1978.085	1978.355	0.875	0.915	0.865	0.96	1.64382159825	1.66187100544	1.62577219105	-0.0175	-0.045	0.01
crossAB	Juvenile_randomA	Political_randomB					1892.295	1988.25	0.81	0.785	0.46	0.445	-0.321692752624	-0.174603799656	-0.468781705592	0.345	0.34	0.35
crossAB	SF_randomA	Domestic_randomB					1987.39	1994.69	0.885	0.72	0.4	0.45	-0.374353942337	-0.325489248336	-0.423218636339	0.3775	0.27	0.485
self1	Juvenile_randomA	Juvenile_randomB					1892.295	1892.49	0.81	0.81	0.87	0.91	1.18767191376	1.17019167943	1.2051521481	-0.08	-0.1	-0.06
self1	SF_randomA	SF_randomB					1987.39	1987.275	0.885	0.9	0.935	0.94	1.88016709537	1.86682414498	1.89351004576	-0.045	-0.04	-0.05
crossBA	Juvenile_randomB	Political_randomA					1892.49	1988.255	0.81	0.785	0.35	0.44	-0.65406521037	-0.51046414288	-0.797666277861	0.4025	0.345	0.46
crossBA	SF_randomB	Domestic_randomA					1987.275	1994.725	0.9	0.715	0.425	0.425	-0.447034753871	-0.258329418101	-0.63574008964	0.3825	0.29	0.475
self2	Political_randomA	Political_randomB					1988.255	1988.25	0.785	0.785	0.86	0.875	1.11304259133	1.08200069452	1.14408448814	-0.0825	-0.09	-0.075
self2	Domestic_randomA	Domestic_randomB					1994.725	1994.69	0.715	0.72	0.805	0.83	1.09074914581	1.06065167343	1.12084661818	-0.1	-0.11	-0.09
crossAB	Juvenile_randomA	Shortstories_randomB					1892.295	1987.18	0.81	0.655	0.56	0.455	0.15385181819	0.19597424152	0.111729394859	0.225	0.2	0.25
crossAB	SF-Not-Horror_randomA	Horror-Not-SF_randomB					1987.365	1990.93	0.84	0.885	0.75	0.715	0.777714890763	0.809357605377	0.746072176149	0.13	0.17	0.09
self1	Juvenile_randomA	Juvenile_randomB					1892.295	1892.49	0.81	0.81	0.87	0.91	1.18767191376	1.17019167943	1.2051521481	-0.08	-0.1	-0.06
self1	SF-Not-Horror_randomA	SF-Not-Horror_randomB					1987.365	1987.0	0.84	0.9	0.88	0.905	1.43030184604	1.57484775562	1.28575593646	-0.0225	-0.005	-0.04
crossBA	Juvenile_randomB	Shortstories_randomA					1892.49	1986.255	0.81	0.67	0.505	0.47	0.013320920789	0.00091352309219	0.0257283184857	0.2525	0.2	0.305
crossBA	SF-Not-Horror_randomB	Horror-Not-SF_randomA					1987.0	1991.435	0.9	0.845	0.685	0.69	0.58380086827	0.604430918986	0.563170817554	0.185	0.155	0.215
self2	Shortstories_randomA	Shortstories_randomB					1986.255	1987.18	0.67	0.655	0.73	0.775	0.743562677898	0.585651157223	0.901474198573	-0.09	-0.12	-0.06
self2	Horror-Not-SF_randomA	Horror-Not-SF_randomB					1991.435	1990.93	0.845	0.885	0.88	0.91	1.38237051016	1.46246841969	1.30227260064	-0.03	-0.025	-0.035
crossAB	Juvenile_randomA	Bildungsroman_randomB					1892.295	1977.27	0.81	0.695	0.505	0.485	0.021358145182	0.0423067801033	0.000409510260647	0.2575	0.21	0.305
crossAB	SF-Not-Christian_randomA	Christian-Not-SF_randomB					1987.775	1974.0	0.86	0.855	0.66	0.54	0.305709036161	0.104563022688	0.506855049634	0.2575	0.315	0.2
self1	Juvenile_randomA	Juvenile_randomB					1892.295	1892.49	0.81	0.81	0.87	0.91	1.18767191376	1.17019167943	1.2051521481	-0.08	-0.1	-0.06
self1	SF-Not-Christian_randomA	SF-Not-Christian_randomB					1987.775	1987.235	0.86	0.89	0.885	0.935	1.34534688741	1.38821054404	1.30248323078	-0.035	-0.045	-0.025
crossBA	Juvenile_randomB	Bildungsroman_randomA					1892.49	1977.335	0.81	0.705	0.48	0.52	0.0235084890778	0.155834171295	-0.108817193139	0.2575	0.185	0.33
crossBA	SF-Not-Christian_randomB	Christian-Not-SF_randomA					1987.235	1972.675	0.89	0.845	0.535	0.475	0.00879717225021	-0.151417436474	0.169011780975	0.3625	0.37	0.355
self2	Bildungsroman_randomA	Bildungsroman_randomB					1977.335	1977.27	0.705	0.695	0.805	0.795	0.729741819614	0.68706144284	0.772422196389	-0.1	-0.1	-0.1
self2	Christian-Not-SF_randomA	Christian-Not-SF_randomB					1972.675	1974.0	0.845	0.855	0.91	0.925	1.24244081938	1.22682028026	1.25806135849	-0.0675	-0.07	-0.065
crossAB	Juvenile_randomA	Love_randomB					1892.295	1983.285	0.81	0.715	0.455	0.5	-0.106673891636	0.0617298306143	-0.275077613885	0.285	0.215	0.355
self1	Juvenile_randomA	Juvenile_randomB					1892.295	1892.49	0.81	0.81	0.87	0.91	1.18767191376	1.17019167943	1.2051521481	-0.08	-0.1	-0.06
crossAB	SF_randomA	Juvenile_randomB					1987.39	1892.49	0.885	0.81	0.45	0.505	-0.0196254678788	0.112051400743	-0.1513023365	0.37	0.305	0.435
crossBA	Juvenile_randomB	Love_randomA					1892.49	1982.71	0.81	0.715	0.385	0.48	-0.265904037291	0.0570873601683	-0.58889543475	0.33	0.235	0.425
self1	SF_randomA	SF_randomB					1987.39	1987.275	0.885	0.9	0.935	0.94	1.88016709537	1.86682414498	1.89351004576	-0.045	-0.04	-0.05
self2	Love_randomA	Love_randomB					1982.71	1983.285	0.715	0.715	0.835	0.87	0.851039202468	0.90258029252	0.799498112416	-0.1375	-0.155	-0.12
crossBA	SF_randomB	Juvenile_randomA					1987.275	1892.295	0.9	0.81	0.47	0.515	0.0348995356938	-0.0411527438985	0.110951815286	0.3625	0.295	0.43
crossAB	Juvenile_randomA	SubjHorror_randomB					1892.295	1976.405	0.81	0.91	0.52	0.47	-0.0405928496297	0.0332921264953	-0.114477825755	0.365	0.44	0.29
self2	Juvenile_randomA	Juvenile_randomB					1892.295	1892.49	0.81	0.81	0.87	0.91	1.18767191376	1.17019167943	1.2051521481	-0.08	-0.1	-0.06
self1	Juvenile_randomA	Juvenile_randomB					1892.295	1892.49	0.81	0.81	0.87	0.91	1.18767191376	1.17019167943	1.2051521481	-0.08	-0.1	-0.06
crossAB	SF_randomA	Western_randomB					1987.39	1967.605	0.885	0.895	0.535	0.48	0.371822980438	0.376682556209	0.366963404668	0.3825	0.415	0.35
crossBA	Juvenile_randomB	SubjHorror_randomA					1892.49	1976.405	0.81	0.91	0.495	0.465	-0.231674043302	-0.328870423925	-0.13447766268	0.38	0.445	0.315
self1	SF_randomA	SF_randomB					1987.39	1987.275	0.885	0.9	0.935	0.94	1.88016709537	1.86682414498	1.89351004576	-0.045	-0.04	-0.05
self2	SubjHorror_randomA	SubjHorror_randomB					1976.405	1976.405	0.91	0.91	0.9	0.935	1.59976555578	1.62261474917	1.57691636238	-0.0075	-0.025	0.01
crossAB	Juvenile_randomA	War_randomB					1892.295	1970.515	0.81	0.85	0.57	0.52	0.17566294667	0.205476321815	0.145849571525	0.285	0.33	0.24
crossBA	SF_randomB	Western_randomA					1987.275	1967.53	0.9	0.895	0.49	0.45	0.187536536878	0.172521767665	0.202551306091	0.4275	0.445	0.41
self1	Juvenile_randomA	Juvenile_randomB					1892.295	1892.49	0.81	0.81	0.87	0.91	1.18767191376	1.17019167943	1.2051521481	-0.08	-0.1	-0.06
self2	Western_randomA	Western_randomB					1967.53	1967.605	0.895	0.895	0.925	0.95	1.70650913857	1.71768309724	1.69533517991	-0.0425	-0.055	-0.03
crossBA	Juvenile_randomB	War_randomA					1892.49	1970.625	0.81	0.815	0.575	0.575	0.292472296309	0.414191464937	0.170753127681	0.2375	0.24	0.235
crossAB	SF_randomA	SubjJuvenile_randomB					1987.39	1910.375	0.885	0.83	0.485	0.51	-0.112382286853	-0.0298716283577	-0.194892945349	0.36	0.32	0.4
self2	War_randomA	War_randomB					1970.625	1970.515	0.815	0.85	0.9	0.94	1.2261624368	1.2335920599	1.21873281369	-0.0875	-0.09	-0.085
self1	SF_randomA	SF_randomB					1987.39	1987.275	0.885	0.9	0.935	0.94	1.88016709537	1.86682414498	1.89351004576	-0.045	-0.04	-0.05
crossAB	Juvenile_randomA	Mystery_randomB					1892.295	1981.17	0.81	0.835	0.535	0.43	-0.0243037082427	-0.11074833023	0.0621409137447	0.34	0.405	0.275
crossBA	SF_randomB	SubjJuvenile_randomA					1987.275	1910.43	0.9	0.835	0.455	0.51	-0.0953158982781	-0.127158105742	-0.0634736908137	0.385	0.325	0.445
self1	Juvenile_randomA	Juvenile_randomB					1892.295	1892.49	0.81	0.81	0.87	0.91	1.18767191376	1.17019167943	1.2051521481	-0.08	-0.1	-0.06
self2	SubjJuvenile_randomA	SubjJuvenile_randomB					1910.43	1910.375	0.835	0.83	0.865	0.925	1.63980377352	1.54494951658	1.73465803045	-0.0625	-0.095	-0.03
crossBA	Juvenile_randomB	Mystery_randomA					1892.49	1981.645	0.81	0.82	0.545	0.48	-0.0182240218215	0.0356665073782	-0.0721145510212	0.3025	0.34	0.265
self2	Mystery_randomA	Mystery_randomB					1981.645	1981.17	0.82	0.835	0.89	0.885	1.28390540267	1.3766992943	1.19111151105	-0.06	-0.05	-0.07
crossAB	SF_randomA	Political_randomB					1987.39	1988.25	0.885	0.785	0.665	0.55	0.60563158015	0.69882682828	0.512436332021	0.2275	0.235	0.22
crossAB	Juvenile_randomA	Novel_randomB					1892.295	1981.81	0.81	0.55	0.47	0.515	-0.0438091938694	0.0567713302622	-0.144389718001	0.1875	0.035	0.34
self1	SF_randomA	SF_randomB					1987.39	1987.275	0.885	0.9	0.935	0.94	1.88016709537	1.86682414498	1.89351004576	-0.045	-0.04	-0.05
self1	Juvenile_randomA	Juvenile_randomB					1892.295	1892.49	0.81	0.81	0.87	0.91	1.18767191376	1.17019167943	1.2051521481	-0.08	-0.1	-0.06
crossBA	SF_randomB	Political_randomA					1987.275	1988.255	0.9	0.785	0.72	0.59	0.577038516551	0.586928824777	0.567148208325	0.1875	0.195	0.18
crossBA	Juvenile_randomB	Novel_randomA					1892.49	1981.895	0.81	0.595	0.605	0.515	0.130622711267	-0.045082644155	0.306328066689	0.1425	0.08	0.205
self2	Political_randomA	Political_randomB					1988.255	1988.25	0.785	0.785	0.86	0.875	1.11304259133	1.08200069452	1.14408448814	-0.0825	-0.09	-0.075
self2	Novel_randomA	Novel_randomB					1981.895	1981.81	0.595	0.55	0.715	0.79	0.357723128542	0.187146815899	0.528299441185	-0.18	-0.24	-0.12
crossAB	Juvenile_randomA	Psychological_randomB					1892.295	1996.46	0.81	0.73	0.5	0.475	-0.251739466916	-0.154440628725	-0.349038305107	0.2825	0.255	0.31
crossAB	SF_randomA	Shortstories_randomB					1987.39	1987.18	0.885	0.655	0.495	0.535	0.0176623165912	0.0777260852748	-0.0424014520923	0.255	0.12	0.39
self1	Juvenile_randomA	Juvenile_randomB					1892.295	1892.49	0.81	0.81	0.87	0.91	1.18767191376	1.17019167943	1.2051521481	-0.08	-0.1	-0.06
self1	SF_randomA	SF_randomB					1987.39	1987.275	0.885	0.9	0.935	0.94	1.88016709537	1.86682414498	1.89351004576	-0.045	-0.04	-0.05
crossBA	Juvenile_randomB	Psychological_randomA					1892.49	1996.435	0.81	0.725	0.455	0.49	-0.171362401382	-0.0258949336051	-0.316829869158	0.295	0.235	0.355
crossBA	SF_randomB	Shortstories_randomA					1987.275	1986.255	0.9	0.67	0.41	0.495	-0.220406215074	-0.134178318271	-0.306634111877	0.3325	0.175	0.49
self2	Psychological_randomA	Psychological_randomB					1996.435	1996.46	0.725	0.73	0.805	0.82	0.704504438063	0.638968936862	0.770039939265	-0.085	-0.09	-0.08
self2	Shortstories_randomA	Shortstories_randomB					1986.255	1987.18	0.67	0.655	0.73	0.775	0.743562677898	0.585651157223	0.901474198573	-0.09	-0.12	-0.06
crossAB	Juvenile_randomA	SubjHumor_randomB					1892.295	1924.1	0.81	0.945	0.48	0.475	0.0278175850847	0.094573310264	-0.0389381400946	0.4	0.47	0.33
crossAB	SF_randomA	Bildungsroman_randomB					1987.39	1977.27	0.885	0.695	0.415	0.49	-0.0863813496105	-0.000466511696634	-0.172296187524	0.3375	0.205	0.47
self1	Juvenile_randomA	Juvenile_randomB					1892.295	1892.49	0.81	0.81	0.87	0.91	1.18767191376	1.17019167943	1.2051521481	-0.08	-0.1	-0.06
self1	SF_randomA	SF_randomB					1987.39	1987.275	0.885	0.9	0.935	0.94	1.88016709537	1.86682414498	1.89351004576	-0.045	-0.04	-0.05
crossBA	Juvenile_randomB	SubjHumor_randomA					1892.49	1924.88	0.81	0.93	0.58	0.53	0.413021669628	0.402024702282	0.424018636974	0.315	0.4	0.23
self2	SubjHumor_randomA	SubjHumor_randomB					1924.88	1924.1	0.93	0.945	0.91	0.935	1.65905798076	1.67771435905	1.64040160248	0.015	0.01	0.02
crossBA	SF_randomB	Bildungsroman_randomA					1987.275	1977.335	0.9	0.705	0.39	0.435	-0.424395307851	-0.282240965837	-0.566549649865	0.39	0.27	0.51
crossAB	Juvenile_randomA	SubjFairytales_randomB					1892.295	1925.8989898989898	0.81	0.964646464646	0.53	0.717171717172	0.491782515685	0.619000515839	0.364564515532	0.263737373737	0.247474747475	0.28
self2	Bildungsroman_randomA	Bildungsroman_randomB					1977.335	1977.27	0.705	0.695	0.805	0.795	0.729741819614	0.68706144284	0.772422196389	-0.1	-0.1	-0.1
self1	Juvenile_randomA	Juvenile_randomB					1892.295	1892.49	0.81	0.81	0.87	0.91	1.18767191376	1.17019167943	1.2051521481	-0.08	-0.1	-0.06
crossAB	SF_randomA	Love_randomB					1987.39	1983.285	0.885	0.715	0.49	0.475	-0.0397936514984	0.00323109202112	-0.0828183950179	0.3175	0.24	0.395
crossBA	Juvenile_randomB	SubjFairytales_randomA					1892.49	1924.03	0.81	0.96	0.585	0.835	0.811262288343	1.13049550582	0.49202907086	0.175	0.125	0.225
self1	SF_randomA	SF_randomB					1987.39	1987.275	0.885	0.9	0.935	0.94	1.88016709537	1.86682414498	1.89351004576	-0.045	-0.04	-0.05
self2	SubjFairytales_randomA	SubjFairytales_randomB					1924.03	1925.8989898989898	0.96	0.964646464646	0.975	0.969696969697	1.76169841702	1.77707449576	1.74632233828	-0.0100252525253	-0.00505050505051	-0.015
crossAB	Juvenile_randomA	SubjShortstoriesAmerican_randomB					1892.295	1968.775	0.81	0.805	0.495	0.47	0.0733816293628	0.164292992283	-0.0175297335575	0.325	0.335	0.315
crossBA	SF_randomB	Love_randomA					1987.275	1982.71	0.9	0.715	0.48	0.475	0.0530190941563	0.132333904731	-0.0262957164188	0.33	0.24	0.42
self1	Juvenile_randomA	Juvenile_randomB					1892.295	1892.49	0.81	0.81	0.87	0.91	1.18767191376	1.17019167943	1.2051521481	-0.08	-0.1	-0.06
self2	Love_randomA	Love_randomB					1982.71	1983.285	0.715	0.715	0.835	0.87	0.851039202468	0.90258029252	0.799498112416	-0.1375	-0.155	-0.12
crossBA	Juvenile_randomB	SubjShortstoriesAmerican_randomA					1892.49	1968.11	0.81	0.78	0.485	0.495	0.24330329744	0.399025668401	0.0875809264799	0.305	0.285	0.325
crossAB	SF_randomA	SubjHorror_randomB					1987.39	1976.405	0.885	0.91	0.68	0.63	0.625345609399	0.672066618994	0.578624599804	0.2425	0.28	0.205
self2	SubjShortstoriesAmerican_randomA	SubjShortstoriesAmerican_randomB					1968.11	1968.775	0.78	0.805	0.805	0.775	0.914862731954	1.05414488083	0.775580583077	0.0025	0.03	-0.025
self1	SF_randomA	SF_randomB					1987.39	1987.275	0.885	0.9	0.935	0.94	1.88016709537	1.86682414498	1.89351004576	-0.045	-0.04	-0.05
crossAB	Juvenile_randomA	SubjHistory_randomB					1892.295	1927.825	0.81	0.82	0.56	0.55	0.41096088572	0.492627565346	0.329294206093	0.26	0.27	0.25
crossBA	SF_randomB	SubjHorror_randomA					1987.275	1976.405	0.9	0.91	0.58	0.6	0.374513633633	0.368584899444	0.380442367821	0.315	0.31	0.32
self1	Juvenile_randomA	Juvenile_randomB					1892.295	1892.49	0.81	0.81	0.87	0.91	1.18767191376	1.17019167943	1.2051521481	-0.08	-0.1	-0.06
self2	SubjHorror_randomA	SubjHorror_randomB					1976.405	1976.405	0.91	0.91	0.9	0.935	1.59976555578	1.62261474917	1.57691636238	-0.0075	-0.025	0.01
crossBA	Juvenile_randomB	SubjHistory_randomA					1892.49	1928.295	0.81	0.79	0.605	0.595	0.42469170867	0.483150536402	0.366232880939	0.2	0.195	0.205
crossAB	SF_randomA	War_randomB					1987.39	1970.515	0.885	0.85	0.565	0.545	0.524770456447	0.591022728062	0.458518184833	0.3125	0.305	0.32
self2	SubjHistory_randomA	SubjHistory_randomB					1928.295	1927.825	0.79	0.82	0.85	0.885	1.24250779798	1.29148125477	1.1935343412	-0.0625	-0.065	-0.06
self1	SF_randomA	SF_randomB					1987.39	1987.275	0.885	0.9	0.935	0.94	1.88016709537	1.86682414498	1.89351004576	-0.045	-0.04	-0.05
crossAB	Juvenile_randomA	SubjShortstoriesOther_randomB					1892.295	1974.32	0.81	0.78	0.51	0.445	-0.0128198751248	0.0618006016792	-0.0874403519288	0.3175	0.335	0.3
crossBA	SF_randomB	War_randomA					1987.275	1970.625	0.9	0.815	0.55	0.53	0.360676900648	0.343507640482	0.377846160815	0.3175	0.285	0.35
self1	Juvenile_randomA	Juvenile_randomB					1892.295	1892.49	0.81	0.81	0.87	0.91	1.18767191376	1.17019167943	1.2051521481	-0.08	-0.1	-0.06
self2	War_randomA	War_randomB					1970.625	1970.515	0.815	0.85	0.9	0.94	1.2261624368	1.2335920599	1.21873281369	-0.0875	-0.09	-0.085
crossBA	Juvenile_randomB	SubjShortstoriesOther_randomA					1892.49	1974.585	0.81	0.78	0.435	0.435	-0.123691072591	-0.0237575625804	-0.223624582601	0.36	0.345	0.375
self2	SubjShortstoriesOther_randomA	SubjShortstoriesOther_randomB					1974.585	1974.32	0.78	0.78	0.825	0.82	1.21893698536	1.22771083363	1.21016313709	-0.0425	-0.04	-0.045
crossAB	SF_randomA	Mystery_randomB					1987.39	1981.17	0.885	0.835	0.55	0.495	0.309938174445	0.410727511127	0.209148837763	0.3375	0.34	0.335
crossAB	Juvenile_randomA	SubjSFAmerican_randomB					1892.295	1981.345	0.81	0.92	0.525	0.455	0.0713738800909	0.120042291601	0.022705468581	0.375	0.465	0.285
self1	SF_randomA	SF_randomB					1987.39	1987.275	0.885	0.9	0.935	0.94	1.88016709537	1.86682414498	1.89351004576	-0.045	-0.04	-0.05
self1	Juvenile_randomA	Juvenile_randomB					1892.295	1892.49	0.81	0.81	0.87	0.91	1.18767191376	1.17019167943	1.2051521481	-0.08	-0.1	-0.06
crossBA	SF_randomB	Mystery_randomA					1987.275	1981.645	0.9	0.82	0.52	0.5	0.299575112393	0.329726448037	0.26942377675	0.35	0.32	0.38
crossBA	Juvenile_randomB	SubjSFAmerican_randomA					1892.49	1982.785	0.81	0.9	0.525	0.45	-0.0472617910103	-0.0886058650022	-0.00591771701848	0.3675	0.45	0.285
